3.1657 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
161.4155 	EXP 	grating: tex = 'sin'
161.7155 	EXP 	grating: autoDraw = False
161.9506 	EXP 	window1: recordFrameIntervals = False
161.9516 	DATA 	Keypress: left
161.9653 	EXP 	fixation: autoDraw = False
161.9653 	EXP 	grating: autoDraw = False
161.9655 	EXP 	window1: recordFrameIntervals = False
162.9483 	EXP 	fixation: autoDraw = True
163.9491 	EXP 	fixation: autoDraw = False
163.9651 	EXP 	grating: autoDraw = True
163.9651 	EXP 	grating: tex = 'sin'
164.2657 	EXP 	grating: autoDraw = False
164.2678 	EXP 	window1: recordFrameIntervals = False
164.2687 	DATA 	Keypress: left
164.2822 	EXP 	fixation: autoDraw = False
164.2822 	EXP 	grating: autoDraw = False
164.2824 	EXP 	window1: recordFrameIntervals = False
165.2658 	EXP 	fixation: autoDraw = True
166.2652 	EXP 	fixation: autoDraw = False
166.2822 	EXP 	grating: autoDraw = True
166.2822 	EXP 	grating: tex = 'sin'
166.5674 	EXP 	window1: recordFrameIntervals = False
166.5685 	DATA 	Keypress: left
166.5822 	EXP 	grating: autoDraw = False
166.5822 	EXP 	fixation: autoDraw = False
166.5822 	EXP 	grating: autoDraw = False
166.5824 	EXP 	window1: recordFrameIntervals = False
167.5654 	EXP 	fixation: autoDraw = True
168.5656 	EXP 	fixation: autoDraw = False
168.5821 	EXP 	grating: autoDraw = True
168.5821 	EXP 	grating: tex = 'sin'
168.7507 	EXP 	window1: recordFrameIntervals = False
168.7518 	DATA 	Keypress: left
168.7655 	EXP 	fixation: autoDraw = False
168.7655 	EXP 	grating: autoDraw = False
168.7656 	EXP 	window1: recordFrameIntervals = False
169.7500 	EXP 	fixation: autoDraw = True
170.7653 	EXP 	fixation: autoDraw = False
170.7653 	EXP 	grating: autoDraw = True
170.7653 	EXP 	grating: tex = 'sin'
171.0011 	EXP 	window1: recordFrameIntervals = False
171.0022 	DATA 	Keypress: right
171.0156 	EXP 	fixation: autoDraw = False
171.0156 	EXP 	grating: autoDraw = False
171.0158 	EXP 	window1: recordFrameIntervals = False
171.9992 	EXP 	fixation: autoDraw = True
172.9989 	EXP 	fixation: autoDraw = False
173.0159 	EXP 	grating: autoDraw = True
173.0159 	EXP 	grating: tex = 'sin'
173.2511 	EXP 	window1: recordFrameIntervals = False
173.2521 	DATA 	Keypress: right
173.2658 	EXP 	fixation: autoDraw = False
173.2658 	EXP 	grating: autoDraw = False
173.2660 	EXP 	window1: recordFrameIntervals = False
174.2502 	EXP 	fixation: autoDraw = True
175.2491 	EXP 	fixation: autoDraw = False
175.2662 	EXP 	grating: autoDraw = True
175.2662 	EXP 	grating: tex = 'sin'
175.3681 	EXP 	window1: recordFrameIntervals = False
175.3692 	DATA 	Keypress: right
175.3825 	EXP 	fixation: autoDraw = False
175.3825 	EXP 	grating: autoDraw = False
175.3827 	EXP 	window1: recordFrameIntervals = False
176.3659 	EXP 	fixation: autoDraw = True
177.3658 	EXP 	fixation: autoDraw = False
177.3826 	EXP 	grating: autoDraw = True
177.3826 	EXP 	grating: tex = 'sin'
177.5519 	EXP 	window1: recordFrameIntervals = False
177.5528 	DATA 	Keypress: right
177.5664 	EXP 	fixation: autoDraw = False
177.5664 	EXP 	grating: autoDraw = False
177.5666 	EXP 	window1: recordFrameIntervals = False
178.5495 	EXP 	fixation: autoDraw = True
179.5495 	EXP 	fixation: autoDraw = False
179.5658 	EXP 	grating: autoDraw = True
179.5658 	EXP 	grating: tex = 'sin'
179.6181 	EXP 	window1: recordFrameIntervals = False
179.6192 	DATA 	Keypress: left
179.6324 	EXP 	fixation: autoDraw = False
179.6324 	EXP 	grating: autoDraw = False
179.6326 	EXP 	window1: recordFrameIntervals = False
180.6158 	EXP 	fixation: autoDraw = True
181.6160 	EXP 	fixation: autoDraw = False
181.6327 	EXP 	grating: autoDraw = True
181.6327 	EXP 	grating: tex = 'sin'
181.9326 	EXP 	grating: autoDraw = False
182.0180 	EXP 	window1: recordFrameIntervals = False
182.0189 	DATA 	Keypress: right
182.0328 	EXP 	fixation: autoDraw = False
182.0328 	EXP 	grating: autoDraw = False
182.0331 	EXP 	window1: recordFrameIntervals = False
183.0162 	EXP 	fixation: autoDraw = True
184.0153 	EXP 	fixation: autoDraw = False
184.0322 	EXP 	grating: autoDraw = True
184.0322 	EXP 	grating: tex = 'sin'
184.3326 	EXP 	grating: autoDraw = False
184.3508 	EXP 	window1: recordFrameIntervals = False
184.3519 	DATA 	Keypress: right
184.3657 	EXP 	fixation: autoDraw = False
184.3657 	EXP 	grating: autoDraw = False
184.3659 	EXP 	window1: recordFrameIntervals = False
185.3489 	EXP 	fixation: autoDraw = True
186.3498 	EXP 	fixation: autoDraw = False
186.3498 	EXP 	grating: autoDraw = True
186.3498 	EXP 	grating: tex = 'sin'
186.6346 	EXP 	window1: recordFrameIntervals = False
186.6356 	DATA 	Keypress: right
186.6496 	EXP 	grating: autoDraw = False
186.6496 	EXP 	fixation: autoDraw = False
186.6496 	EXP 	grating: autoDraw = False
186.6497 	EXP 	window1: recordFrameIntervals = False
187.6332 	EXP 	fixation: autoDraw = True
188.6327 	EXP 	fixation: autoDraw = False
188.6327 	EXP 	grating: autoDraw = True
188.6327 	EXP 	grating: tex = 'sin'
188.9021 	EXP 	window1: recordFrameIntervals = False
188.9032 	DATA 	Keypress: right
188.9163 	EXP 	fixation: autoDraw = False
188.9163 	EXP 	grating: autoDraw = False
188.9165 	EXP 	window1: recordFrameIntervals = False
189.9001 	EXP 	fixation: autoDraw = True
190.8994 	EXP 	fixation: autoDraw = False
190.9164 	EXP 	grating: autoDraw = True
190.9164 	EXP 	grating: tex = 'sin'
191.1350 	EXP 	window1: recordFrameIntervals = False
191.1361 	DATA 	Keypress: right
191.1495 	EXP 	fixation: autoDraw = False
191.1495 	EXP 	grating: autoDraw = False
191.1497 	EXP 	window1: recordFrameIntervals = False
192.1345 	EXP 	fixation: autoDraw = True
193.1495 	EXP 	fixation: autoDraw = False
193.1495 	EXP 	grating: autoDraw = True
193.1495 	EXP 	grating: tex = 'sin'
193.3178 	EXP 	window1: recordFrameIntervals = False
193.3188 	DATA 	Keypress: right
193.3327 	EXP 	fixation: autoDraw = False
193.3327 	EXP 	grating: autoDraw = False
193.3330 	EXP 	window1: recordFrameIntervals = False
194.3163 	EXP 	fixation: autoDraw = True
195.3164 	EXP 	fixation: autoDraw = False
195.3164 	EXP 	grating: autoDraw = True
195.3164 	EXP 	grating: tex = 'sin'
195.5517 	EXP 	window1: recordFrameIntervals = False
195.5527 	DATA 	Keypress: left
195.5661 	EXP 	fixation: autoDraw = False
195.5661 	EXP 	grating: autoDraw = False
195.5663 	EXP 	window1: recordFrameIntervals = False
196.5497 	EXP 	fixation: autoDraw = True
197.5495 	EXP 	fixation: autoDraw = False
197.5663 	EXP 	grating: autoDraw = True
197.5663 	EXP 	grating: tex = 'sin'
197.8665 	EXP 	grating: autoDraw = False
197.9185 	EXP 	window1: recordFrameIntervals = False
197.9195 	DATA 	Keypress: left
197.9332 	EXP 	fixation: autoDraw = False
197.9332 	EXP 	grating: autoDraw = False
197.9335 	EXP 	window1: recordFrameIntervals = False
198.9166 	EXP 	fixation: autoDraw = True
199.9161 	EXP 	fixation: autoDraw = False
199.9331 	EXP 	grating: autoDraw = True
199.9331 	EXP 	grating: tex = 'sin'
200.2333 	EXP 	grating: autoDraw = False
200.2353 	EXP 	window1: recordFrameIntervals = False
200.2364 	DATA 	Keypress: right
200.2500 	EXP 	fixation: autoDraw = False
200.2500 	EXP 	grating: autoDraw = False
200.2502 	EXP 	window1: recordFrameIntervals = False
201.2488 	EXP 	fixation: autoDraw = True
202.2498 	EXP 	fixation: autoDraw = False
202.2498 	EXP 	grating: autoDraw = True
202.2498 	EXP 	grating: tex = 'sin'
202.5500 	EXP 	grating: autoDraw = False
202.6852 	EXP 	window1: recordFrameIntervals = False
202.6863 	DATA 	Keypress: left
202.6994 	EXP 	fixation: autoDraw = False
202.6994 	EXP 	grating: autoDraw = False
202.6996 	EXP 	window1: recordFrameIntervals = False
203.6830 	EXP 	fixation: autoDraw = True
204.6831 	EXP 	fixation: autoDraw = False
204.7002 	EXP 	grating: autoDraw = True
204.7002 	EXP 	grating: tex = 'sin'
205.0000 	EXP 	grating: autoDraw = False
205.0189 	EXP 	window1: recordFrameIntervals = False
205.0197 	DATA 	Keypress: right
205.0328 	EXP 	fixation: autoDraw = False
205.0328 	EXP 	grating: autoDraw = False
205.0331 	EXP 	window1: recordFrameIntervals = False
206.0171 	EXP 	fixation: autoDraw = True
207.0169 	EXP 	fixation: autoDraw = False
207.0335 	EXP 	grating: autoDraw = True
207.0335 	EXP 	grating: tex = 'sin'
207.3330 	EXP 	grating: autoDraw = False
207.3689 	EXP 	window1: recordFrameIntervals = False
207.3699 	DATA 	Keypress: left
207.3834 	EXP 	fixation: autoDraw = False
207.3834 	EXP 	grating: autoDraw = False
207.3836 	EXP 	window1: recordFrameIntervals = False
208.3677 	EXP 	fixation: autoDraw = True
209.3668 	EXP 	fixation: autoDraw = False
209.3833 	EXP 	grating: autoDraw = True
209.3833 	EXP 	grating: tex = 'sin'
209.6685 	EXP 	window1: recordFrameIntervals = False
209.6696 	DATA 	Keypress: right
209.6834 	EXP 	grating: autoDraw = False
209.6834 	EXP 	fixation: autoDraw = False
209.6834 	EXP 	grating: autoDraw = False
209.6836 	EXP 	window1: recordFrameIntervals = False
210.6672 	EXP 	fixation: autoDraw = True
211.6669 	EXP 	fixation: autoDraw = False
211.6833 	EXP 	grating: autoDraw = True
211.6833 	EXP 	grating: tex = 'sin'
211.9834 	EXP 	grating: autoDraw = False
212.0017 	EXP 	window1: recordFrameIntervals = False
212.0027 	DATA 	Keypress: left
212.0167 	EXP 	fixation: autoDraw = False
212.0167 	EXP 	grating: autoDraw = False
212.0169 	EXP 	window1: recordFrameIntervals = False
213.0012 	EXP 	fixation: autoDraw = True
214.0001 	EXP 	grating: autoDraw = True
214.0001 	EXP 	grating: tex = 'sin'
214.0166 	EXP 	fixation: autoDraw = False
214.2857 	EXP 	window1: recordFrameIntervals = False
214.2868 	DATA 	Keypress: right
214.3001 	EXP 	grating: autoDraw = False
214.3001 	EXP 	fixation: autoDraw = False
214.3001 	EXP 	grating: autoDraw = False
214.3003 	EXP 	window1: recordFrameIntervals = False
215.2847 	EXP 	fixation: autoDraw = True
216.3003 	EXP 	fixation: autoDraw = False
216.3003 	EXP 	grating: autoDraw = True
216.3003 	EXP 	grating: tex = 'sin'
216.6003 	EXP 	grating: autoDraw = False
216.6683 	EXP 	window1: recordFrameIntervals = False
216.6691 	DATA 	Keypress: right
216.6842 	EXP 	fixation: autoDraw = False
216.6842 	EXP 	grating: autoDraw = False
216.6845 	EXP 	window1: recordFrameIntervals = False
217.6675 	EXP 	fixation: autoDraw = True
218.6669 	EXP 	fixation: autoDraw = False
218.6669 	EXP 	grating: autoDraw = True
218.6669 	EXP 	grating: tex = 'sin'
218.9667 	EXP 	grating: autoDraw = False
219.0690 	EXP 	window1: recordFrameIntervals = False
219.0700 	DATA 	Keypress: left
219.0838 	EXP 	fixation: autoDraw = False
219.0838 	EXP 	grating: autoDraw = False
219.0840 	EXP 	window1: recordFrameIntervals = False
220.0673 	EXP 	fixation: autoDraw = True
221.0670 	EXP 	fixation: autoDraw = False
221.0836 	EXP 	grating: autoDraw = True
221.0836 	EXP 	grating: tex = 'sin'
221.3834 	EXP 	grating: autoDraw = False
221.5025 	EXP 	window1: recordFrameIntervals = False
221.5035 	DATA 	Keypress: left
221.5170 	EXP 	fixation: autoDraw = False
221.5170 	EXP 	grating: autoDraw = False
221.5172 	EXP 	window1: recordFrameIntervals = False
222.5005 	EXP 	fixation: autoDraw = True
223.5009 	EXP 	fixation: autoDraw = False
223.5172 	EXP 	grating: autoDraw = True
223.5172 	EXP 	grating: tex = 'sin'
223.8172 	EXP 	grating: autoDraw = False
223.8356 	EXP 	window1: recordFrameIntervals = False
223.8366 	DATA 	Keypress: right
223.8505 	EXP 	fixation: autoDraw = False
223.8505 	EXP 	grating: autoDraw = False
223.8507 	EXP 	window1: recordFrameIntervals = False
224.8344 	EXP 	fixation: autoDraw = True
225.8338 	EXP 	fixation: autoDraw = False
225.8506 	EXP 	grating: autoDraw = True
225.8506 	EXP 	grating: tex = 'sin'
226.1505 	EXP 	grating: autoDraw = False
226.1857 	DATA 	Keypress: right
226.2017 	EXP 	window1: recordFrameIntervals = False
226.2170 	EXP 	fixation: autoDraw = False
226.2170 	EXP 	grating: autoDraw = False
226.2172 	EXP 	window1: recordFrameIntervals = False
227.2007 	EXP 	fixation: autoDraw = True
228.2004 	EXP 	fixation: autoDraw = False
228.2004 	EXP 	grating: autoDraw = True
228.2004 	EXP 	grating: tex = 'sin'
228.5008 	EXP 	grating: autoDraw = False
228.6358 	EXP 	window1: recordFrameIntervals = False
228.6367 	DATA 	Keypress: left
228.6507 	EXP 	fixation: autoDraw = False
228.6507 	EXP 	grating: autoDraw = False
228.6509 	EXP 	window1: recordFrameIntervals = False
229.6348 	EXP 	fixation: autoDraw = True
230.6506 	EXP 	fixation: autoDraw = False
230.6506 	EXP 	grating: autoDraw = True
230.6506 	EXP 	grating: tex = 'sin'
230.8526 	EXP 	window1: recordFrameIntervals = False
230.8535 	DATA 	Keypress: right
230.8673 	EXP 	fixation: autoDraw = False
230.8673 	EXP 	grating: autoDraw = False
230.8674 	EXP 	window1: recordFrameIntervals = False
231.8512 	EXP 	fixation: autoDraw = True
232.8507 	EXP 	fixation: autoDraw = False
232.8675 	EXP 	grating: autoDraw = True
232.8675 	EXP 	grating: tex = 'sin'
233.1674 	EXP 	grating: autoDraw = False
233.2192 	EXP 	window1: recordFrameIntervals = False
233.2203 	DATA 	Keypress: right
233.2337 	EXP 	fixation: autoDraw = False
233.2337 	EXP 	grating: autoDraw = False
233.2339 	EXP 	window1: recordFrameIntervals = False
234.2193 	EXP 	fixation: autoDraw = True
235.2344 	EXP 	fixation: autoDraw = False
235.2344 	EXP 	grating: autoDraw = True
235.2344 	EXP 	grating: tex = 'sin'
235.5338 	EXP 	grating: autoDraw = False
235.5529 	EXP 	window1: recordFrameIntervals = False
235.5540 	DATA 	Keypress: left
235.5672 	EXP 	fixation: autoDraw = False
235.5672 	EXP 	grating: autoDraw = False
235.5674 	EXP 	window1: recordFrameIntervals = False
236.5510 	EXP 	fixation: autoDraw = True
237.5508 	EXP 	fixation: autoDraw = False
237.5677 	EXP 	grating: autoDraw = True
237.5677 	EXP 	grating: tex = 'sin'
237.8360 	EXP 	window1: recordFrameIntervals = False
237.8374 	DATA 	Keypress: right
237.8505 	EXP 	fixation: autoDraw = False
237.8505 	EXP 	grating: autoDraw = False
237.8507 	EXP 	window1: recordFrameIntervals = False
238.8339 	EXP 	fixation: autoDraw = True
239.8340 	EXP 	fixation: autoDraw = False
239.8504 	EXP 	grating: autoDraw = True
239.8504 	EXP 	grating: tex = 'sin'
240.1025 	EXP 	window1: recordFrameIntervals = False
240.1035 	DATA 	Keypress: right
240.1176 	EXP 	fixation: autoDraw = False
240.1176 	EXP 	grating: autoDraw = False
240.1178 	EXP 	window1: recordFrameIntervals = False
241.1003 	EXP 	fixation: autoDraw = True
242.1005 	EXP 	fixation: autoDraw = False
242.1175 	EXP 	grating: autoDraw = True
242.1175 	EXP 	grating: tex = 'sin'
242.4180 	EXP 	grating: autoDraw = False
245.9523 	EXP 	window1: recordFrameIntervals = False
245.9534 	DATA 	Keypress: right
245.9675 	EXP 	fixation: autoDraw = False
245.9675 	EXP 	grating: autoDraw = False
245.9676 	EXP 	window1: recordFrameIntervals = False
246.9517 	EXP 	fixation: autoDraw = True
247.9512 	EXP 	fixation: autoDraw = False
247.9512 	EXP 	grating: autoDraw = True
247.9512 	EXP 	grating: tex = 'sin'
248.2510 	EXP 	grating: autoDraw = False
248.3363 	EXP 	window1: recordFrameIntervals = False
248.3374 	DATA 	Keypress: left
248.3512 	EXP 	fixation: autoDraw = False
248.3512 	EXP 	grating: autoDraw = False
248.3514 	EXP 	window1: recordFrameIntervals = False
249.3349 	EXP 	fixation: autoDraw = True
250.3346 	EXP 	fixation: autoDraw = False
250.3509 	EXP 	grating: autoDraw = True
250.3509 	EXP 	grating: tex = 'sin'
250.6512 	EXP 	grating: autoDraw = False
250.6698 	EXP 	window1: recordFrameIntervals = False
250.6708 	DATA 	Keypress: right
250.6842 	EXP 	fixation: autoDraw = False
250.6842 	EXP 	grating: autoDraw = False
250.6844 	EXP 	window1: recordFrameIntervals = False
251.6679 	EXP 	fixation: autoDraw = True
252.6679 	EXP 	fixation: autoDraw = False
252.6845 	EXP 	grating: autoDraw = True
252.6845 	EXP 	grating: tex = 'sin'
252.9846 	EXP 	grating: autoDraw = False
253.0031 	EXP 	window1: recordFrameIntervals = False
253.0042 	DATA 	Keypress: right
253.0179 	EXP 	fixation: autoDraw = False
253.0179 	EXP 	grating: autoDraw = False
253.0181 	EXP 	window1: recordFrameIntervals = False
254.0019 	EXP 	fixation: autoDraw = True
255.0008 	EXP 	fixation: autoDraw = False
255.0176 	EXP 	grating: autoDraw = True
255.0176 	EXP 	grating: tex = 'sin'
255.3180 	EXP 	grating: autoDraw = False
255.3532 	EXP 	window1: recordFrameIntervals = False
255.3543 	DATA 	Keypress: right
255.3679 	EXP 	fixation: autoDraw = False
255.3679 	EXP 	grating: autoDraw = False
255.3681 	EXP 	window1: recordFrameIntervals = False
256.3511 	EXP 	fixation: autoDraw = True
257.3510 	EXP 	fixation: autoDraw = False
257.3677 	EXP 	grating: autoDraw = True
257.3677 	EXP 	grating: tex = 'sin'
257.6366 	EXP 	window1: recordFrameIntervals = False
257.6377 	DATA 	Keypress: left
257.6514 	EXP 	fixation: autoDraw = False
257.6514 	EXP 	grating: autoDraw = False
257.6515 	EXP 	window1: recordFrameIntervals = False
258.6356 	EXP 	fixation: autoDraw = True
259.6348 	EXP 	fixation: autoDraw = False
259.6513 	EXP 	grating: autoDraw = True
259.6513 	EXP 	grating: tex = 'sin'
259.8533 	EXP 	window1: recordFrameIntervals = False
259.8543 	DATA 	Keypress: right
259.8682 	EXP 	fixation: autoDraw = False
259.8682 	EXP 	grating: autoDraw = False
259.8684 	EXP 	window1: recordFrameIntervals = False
260.8511 	EXP 	fixation: autoDraw = True
261.8512 	EXP 	fixation: autoDraw = False
261.8512 	EXP 	grating: autoDraw = True
261.8512 	EXP 	grating: tex = 'sin'
262.1516 	EXP 	grating: autoDraw = False
262.1536 	EXP 	window1: recordFrameIntervals = False
262.1547 	DATA 	Keypress: right
262.1681 	EXP 	fixation: autoDraw = False
262.1681 	EXP 	grating: autoDraw = False
262.1683 	EXP 	window1: recordFrameIntervals = False
263.1517 	EXP 	fixation: autoDraw = True
264.1517 	EXP 	fixation: autoDraw = False
264.1681 	EXP 	grating: autoDraw = True
264.1681 	EXP 	grating: tex = 'sin'
264.4684 	EXP 	grating: autoDraw = False
264.5368 	EXP 	window1: recordFrameIntervals = False
264.5380 	DATA 	Keypress: right
264.5515 	EXP 	fixation: autoDraw = False
264.5515 	EXP 	grating: autoDraw = False
264.5517 	EXP 	window1: recordFrameIntervals = False
265.5357 	EXP 	fixation: autoDraw = True
266.5348 	EXP 	fixation: autoDraw = False
266.5518 	EXP 	grating: autoDraw = True
266.5518 	EXP 	grating: tex = 'sin'
266.8514 	EXP 	grating: autoDraw = False
266.8869 	EXP 	window1: recordFrameIntervals = False
266.8880 	DATA 	Keypress: right
266.9013 	EXP 	fixation: autoDraw = False
266.9013 	EXP 	grating: autoDraw = False
266.9015 	EXP 	window1: recordFrameIntervals = False
267.9013 	EXP 	fixation: autoDraw = True
268.9014 	EXP 	fixation: autoDraw = False
268.9014 	EXP 	grating: autoDraw = True
268.9014 	EXP 	grating: tex = 'sin'
269.2013 	EXP 	grating: autoDraw = False
269.2202 	DATA 	Keypress: right
269.2347 	EXP 	fixation: autoDraw = False
269.2347 	EXP 	grating: autoDraw = False
269.3235 	EXP 	window1: mouseVisible = True
